annot_name	trait1	trait2	rho	rho_corrected	se_rho	pvalue	pvalue_corrected	corr	corr_corrected	h2_1	h2_2	p	p0
ALL_	Revez2020vit250hd	covidhgi2020B2v5alleur	-1.50204612548e-4	5.70996292984e-4	4.59417963282e-4	0.743709144598	0.213916152249	-0.0115076916764	0.0437459887321	0.113691386019	0.00149851999756	1002302	1002302
ALL_	Revez2020vit250hd	covidhgi2020C2v5alleur	0.00219228883851	0.00262472615358	4.96526151217e-4	1.00891677467e-5	1.24897629002e-7	0.137062730636	0.164098875778	0.11520383882099999	0.00222069970575	1021911	1021911
ALL_	Revez2020vit250hd	covidhgi2020A2v5alleurLeaveUKBB	-3.12248482925e-4	2.08325615015e-4	6.49420028108e-4	0.630650623839	0.748371680446	-0.0175709606462	0.0117229750765	0.113731337204	0.00277670355617	1003217	1003217
ALL_	Revez2020vit250hd	covidhgi2020B2v5alleurLeaveUKBB	1.25691242783e-4	0.00108854593712	5.37011409875e-4	0.814940780952	0.0426578786427	0.00847429607412	0.0733914340985	0.113644405152	0.00193577427658	999826	999826
ALL_	Revez2020vit250hd	covidhgi2020C2v5alleurLeaveUKBB	0.00174834892148	0.00218957199473	5.78684734287e-4	0.00251736772236	1.54511299585e-4	0.109667091044	0.137343289055	0.115189612699	0.00220643051024	1017732	1017732
ALL_	Okada2014rartis	covidhgi2020A2v5alleur	0.00151902036878	0.00257825361939	9.43602580259e-4	0.107439457386	0.00628840742422	0.098113394921	0.16652917944	0.110193190984	0.00217528331341	1041031	1041031
ALL_	Okada2014rartis	covidhgi2020B2v5alleur	0.00153136595779	0.00169031491263	7.90382575514e-4	0.0526842969906	0.0324677968587	0.118554540227	0.130859972619	0.110065647598	0.00151589738093	1038667	1038667
ALL_	Okada2014rartis	covidhgi2020C2v5alleur	0.00125670027463	-4.70523242908e-4	8.36939214346e-4	0.133215156319	0.57398300383	0.0793793625363	-0.0297205593366	0.110382635395	0.00227063562509	1058146	1058146
ALL_	Okada2014rartis	covidhgi2020A2v5alleurLeaveUKBB	0.00149854783591	0.00304822711419	0.00107292114046	0.162504118521	0.00449646694019	0.0853201982549	0.173551578052	0.110185884018	0.00279970033633	1040092	1040092
ALL_	Okada2014rartis	covidhgi2020B2v5alleurLeaveUKBB	0.00109902445205	0.00150333448394	8.98695493645e-4	0.221363377616	0.0943674062927	0.0746775799141	0.102150030286	0.109963457685	0.00196963545056	1035531	1035531
ALL_	Okada2014rartis	covidhgi2020C2v5alleurLeaveUKBB	-4.92182807331e-4	-0.00213805619344	9.49870285868e-4	0.604348094784	0.0243923274777	-0.0310624788609	-0.134936296682	0.110281996763	0.00227654393566	1053343	1053343
ALL_	Nalls2019pd	covidhgi2020A2v5alleur	-1.40692446571e-4	-7.4803820571e-4	3.30538492458e-4	0.670365684929	0.0236301700625	-0.0284491671495	-0.151259463228	0.0127752044205	0.00191440840227	901971	901971
ALL_	Nalls2019pd	covidhgi2020B2v5alleur	3.04998576036e-5	-5.31646627908e-4	2.77605975964e-4	0.912514506166	0.0554781794992	0.00730441296526	-0.127324086961	0.0127653834077	0.00136581262483	900220	900220
ALL_	Nalls2019pd	covidhgi2020C2v5alleur	-7.446707531e-5	-8.47355727567e-5	2.84463274271e-4	0.793490301991	0.765795685173	-0.0144527940086	-0.0164457348855	0.0128128949034	0.00207194252939	917538	917538
ALL_	Nalls2019pd	covidhgi2020A2v5alleurLeaveUKBB	-2.71027357703e-4	-0.00102977907351	3.64010497214e-4	0.456538251947	0.00466963536713	-0.0477809736618	-0.181545683085	0.0127698437244	0.00251959471638	901207	901207
ALL_	Nalls2019pd	covidhgi2020B2v5alleurLeaveUKBB	-5.54175101781e-5	-8.631084013e-4	3.01582135308e-4	0.854204918564	0.00421063546403	-0.011570765238	-0.180210634766	0.0127496323214	0.00179916997338	897991	897991
ALL_	Nalls2019pd	covidhgi2020C2v5alleurLeaveUKBB	-1.10034887193e-5	-3.93927578961e-4	3.09603848524e-4	0.971648718587	0.203245209234	-0.00215202080299	-0.0770428694408	0.0128069864582	0.00204136622212	913527	913527
ALL_	Nicolas2018als	covidhgi2020A2v5alleur	-0.00151963510236	-6.56325698947e-4	7.29379946037e-4	0.0372091692744	0.368205076965	-0.151077672324	-0.0652499792413	0.0464010091768	0.00218047261994	1046002	1046002
ALL_	Nicolas2018als	covidhgi2020B2v5alleur	-0.00157880462258	-0.00179570677479	6.65535784557e-4	0.0176810324413	0.00697287224316	-0.188098688876	-0.213940398397	0.0463682737558	0.00151937268346	1043212	1043212
ALL_	Nicolas2018als	covidhgi2020C2v5alleur	-0.00126048642274	-0.00108180744269	6.5579839819e-4	0.0545977185752	0.0990240244343	-0.121749525411	-0.104491044376	0.0470280154893	0.00227921417694	1062877	1062877
ALL_	Nicolas2018als	covidhgi2020A2v5alleurLeaveUKBB	-0.00202327589346	-0.00130893773127	8.40300650182e-4	0.0160489709503	0.11930398299	-0.177094788707	-0.114569669762	0.0464323621544	0.00281111021284	1044817	1044817
ALL_	Nicolas2018als	covidhgi2020B2v5alleurLeaveUKBB	-0.00199304733799	-0.00255816672232	7.5813726836e-4	0.00856681010072	7.40092948914e-4	-0.207877184314	-0.26681980157	0.0463897357044	0.00198152555836	1039579	1039579
ALL_	Nicolas2018als	covidhgi2020C2v5alleurLeaveUKBB	-0.00126341437435	-8.56991667558e-4	7.0342251118e-4	0.072479246953	0.223103497741	-0.121835010529	-0.0826423942615	0.0471175694239	0.00228225694843	1057794	1057794
ALL_	Ligthart2018crp	covidhgi2020A2v5alleur	0.00229568887935	0.00135602987039	5.49003937056e-4	2.89525161462e-5	0.0135119831667	0.153087266739	0.0904264111492	0.103565298955	0.00217136913129	1042315	1042315
ALL_	Ligthart2018crp	covidhgi2020B2v5alleur	0.00308837327166	0.00259645960861	5.65522009344e-4	4.73188559221e-8	4.40574235464e-6	0.24698938852	0.207649113186	0.103257858561	0.00151418823143	1039821	1039821
ALL_	Ligthart2018crp	covidhgi2020C2v5alleur	0.00285878939244	0.00257273051238	7.44185146931e-4	1.22283296274e-4	5.46000294242e-4	0.187293798465	0.168552629783	0.102736360654	0.00226774047587	1059299	1059299
ALL_	Ligthart2018crp	covidhgi2020A2v5alleurLeaveUKBB	0.00235818379211	0.00170360010772	6.68552157157e-4	4.1982134421e-4	0.0108282462621	0.138599656437	0.100127220968	0.103487639977	0.00279732231431	1041366	1041366
ALL_	Ligthart2018crp	covidhgi2020B2v5alleurLeaveUKBB	0.00317922746502	0.00313663398547	8.65056229943e-4	2.37692425727e-4	2.87922511473e-4	0.22286415855	0.219878351437	0.103171385052	0.00197243855169	1036629	1036629
ALL_	Ligthart2018crp	covidhgi2020C2v5alleurLeaveUKBB	0.00190322875135	0.00197922145007	7.59776272744e-4	0.0122456320112	0.00918727566338	0.124636428957	0.129612950349	0.102590788201	0.00227291721832	1054433	1054433
ALL_	Wood2014height	covidhgi2020A2v5alleur	0.00111596173258	0.00118145371202	8.35468272348e-4	0.181636875804	0.157326208422	0.0388811529336	0.0411629548937	0.399798639432	0.00206053039007	944588	944588
ALL_	Wood2014height	covidhgi2020B2v5alleur	-8.98933853765e-4	2.57990890272e-4	8.09000315824e-4	0.266496792084	0.749801697956	-0.0371935655759	0.0106744239914	0.399519783634	0.00146211507305	942747	942747
ALL_	Wood2014height	covidhgi2020C2v5alleur	0.00153318847554	0.00264853894148	8.44901040628e-4	0.0695797515001	0.00172010753596	0.051652114922	0.0892275411425	0.400150032292	0.0022018717463	959717	959717
ALL_	Wood2014height	covidhgi2020A2v5alleurLeaveUKBB	0.00108325886901	8.7189641121e-4	9.81182681437e-4	0.269578464997	0.374208512997	0.0333281966919	0.0268252916446	0.39954457746099997	0.00264408635308	943959	943959
ALL_	Wood2014height	covidhgi2020B2v5alleurLeaveUKBB	-0.00112756505415	-2.76187803954e-4	8.9900782314e-4	0.209757419417	0.75868047767	-0.0411505761348	-0.0100794958236	0.399185441311	0.00188086091392	940314	940314
ALL_	Wood2014height	covidhgi2020C2v5alleurLeaveUKBB	0.0023440674754	0.00400003967693	9.42062467779e-4	0.0128380914182	2.1757690354e-5	0.0786873241382	0.134276176743	0.399990581516	0.00221860965706	955676	955676
ALL_	Betham2015lupus	covidhgi2020A2v5alleur	0.00261087356475	0.00969046497208	0.00166806499321	0.117533458777	6.2695288771e-9	0.0806557117901	0.299360091754	0.482651332628	0.00217104045399	1041470	1041470
ALL_	Betham2015lupus	covidhgi2020B2v5alleur	0.00182430788434	0.00529838399358	0.00150277774994	0.224764064623	4.22322170481e-4	0.0674738343818	0.19596598093	0.482323938252	0.00151560724131	1038919	1038919
ALL_	Betham2015lupus	covidhgi2020C2v5alleur	9.50192973696e-4	7.5178272308e-4	0.00166329526726	0.567815702623	0.651280563083	0.0286754664284	0.0226877285287	0.483262593184	0.00227205828336	1058427	1058427
ALL_	Betham2015lupus	covidhgi2020A2v5alleurLeaveUKBB	0.0025908371638	0.0115547013272	0.00190669757324	0.174207230206	1.36070944777e-9	0.0705125003939	0.314473982878	0.482346328092	0.00279891061417	1040481	1040481
ALL_	Betham2015lupus	covidhgi2020B2v5alleurLeaveUKBB	0.00205801361647	0.00843696684058	0.00183445944307	0.26192036024300003	4.24204171786e-6	0.066760479362	0.273689127288	0.481700335115	0.00197278903998	1035639	1035639
ALL_	Betham2015lupus	covidhgi2020C2v5alleurLeaveUKBB	-7.51494738864e-4	-4.08124902029e-4	0.00177026513778	0.671194125979	0.817668683785	-0.0226640711345	-0.0123084984272	0.482778513768	0.00227734121661	1053491	1053491
ALL_	Patsopoulos2019multscler	covidhgi2020A2v5alleur	-1.95121273628e-4	8.48300263515e-4	7.99547454899e-4	0.807200119	0.288701033934	-0.0123750643928	0.0538012600587	0.114042311555	0.00217995886043	1044302	1044302
ALL_	Patsopoulos2019multscler	covidhgi2020B2v5alleur	0.0010105486887	0.00210683389445	6.79837107136e-4	0.137158258473	0.00194156993821	0.0768456693401	0.160211044374	0.113896470228	0.00151832738519	1041730	1041730
ALL_	Patsopoulos2019multscler	covidhgi2020C2v5alleur	6.1574131353e-4	9.27610922138e-4	7.0820892876e-4	0.384609490603	0.190264044388	0.0381877605341	0.057529652445	0.11415935082	0.00227738636468	1061363	1061363
ALL_	Patsopoulos2019multscler	covidhgi2020A2v5alleurLeaveUKBB	-1.21672516567e-5	0.00114260535978	9.23209484647e-4	0.989484747097	0.21584781858	-6.79550648961e-4	0.0638154149887	0.11400439604	0.00281202851411	1043189	1043189
ALL_	Patsopoulos2019multscler	covidhgi2020B2v5alleurLeaveUKBB	0.00102894171033	0.00200099448051	7.00936886648e-4	0.142117259542	0.00430717042463	0.0685470578939	0.133304232032	0.113762056261	0.00198064423182	1038237	1038237
ALL_	Patsopoulos2019multscler	covidhgi2020C2v5alleurLeaveUKBB	6.25328561113e-4	0.00120684016792	8.01301583029e-4	0.435160750935	0.132041551484	0.0387567818386	0.0747978646921	0.114078688287	0.00228200501486	1056398	1056398
ALL_	Malik2018as	covidhgi2020A2v5alleur	0.00117303958412	0.00209292202875	3.4818319884e-4	7.54332638833e-4	1.84405862447e-9	0.190331422509	0.339586858214	0.0174302720205	0.00217921552093	1045967	1045967
ALL_	Malik2018as	covidhgi2020B2v5alleur	0.00165261902256	0.00188232554195	3.31424483995e-4	6.15109050113e-7	1.3508860912e-8	0.321379807138	0.366050137014	0.0174031825637	0.0015194263272	1043186	1043186
ALL_	Malik2018as	covidhgi2020C2v5alleur	8.07564283396e-4	-6.13399586019e-5	3.06354643218e-4	0.0083878883068	0.841304360176	0.128286286868	-0.00974420945487	0.0173890020717	0.00227886750905	1062856	1062856
ALL_	Malik2018as	covidhgi2020A2v5alleurLeaveUKBB	0.00117017261565	0.00213440651299	3.9700738377e-4	0.0032037210323	7.60578897226e-8	0.16730665161	0.30516899993	0.0174108286071	0.00280966153341	1044785	1044785
ALL_	Malik2018as	covidhgi2020B2v5alleurLeaveUKBB	0.00133934984861	0.00171200688269	3.55549185264e-4	1.65228317526e-4	1.47122048044e-6	0.228301288907	0.291823214333	0.0173705756666	0.00198133142517	1039561	1039561
ALL_	Malik2018as	covidhgi2020C2v5alleurLeaveUKBB	2.92259348969e-4	-4.40831980368e-4	3.261581301e-4	0.37021728873	0.176506596173	0.0464142537416	-0.0700093511685	0.017372185679	0.00228233619746	1057773	1057773
ALL_	Wuttke2019egfr	covidhgi2020A2v5alleur	-7.09325519839e-4	-0.00156365252051	4.65487157932e-4	0.127549989546	7.81757290472e-4	-0.0531821303404	-0.117235838592	0.0813892965724	0.00218570937407	1036912	1036912
ALL_	Wuttke2019egfr	covidhgi2020B2v5alleur	-9.25130315397e-4	-0.00133745992952	3.96325344616e-4	0.019581594743	7.39092145004e-4	-0.0831576429738	-0.120220917486	0.0813025375789	0.00152228995571	1034659	1034659
ALL_	Wuttke2019egfr	covidhgi2020C2v5alleur	-4.17558639572e-4	-1.75924299384e-4	4.31214992699e-4	0.332879325375	0.683293114067	-0.0306342593978	-0.0129067156345	0.0817981112322	0.002271312554	1055085	1055085
ALL_	Wuttke2019egfr	covidhgi2020A2v5alleurLeaveUKBB	-0.00101369606083	-0.00174093469834	5.45843727645e-4	0.0632944071883	0.00142549739218	-0.0669188826156	-0.114927352706	0.081334299523	0.00282126853704	1035673	1035673
ALL_	Wuttke2019egfr	covidhgi2020B2v5alleurLeaveUKBB	-0.00124849772491	-0.00196209401654	5.68439836362e-4	0.0280662862166	5.57029567283e-4	-0.0983770320961	-0.154605797182	0.0812306776811	0.00198275019601	1031290	1031290
ALL_	Wuttke2019egfr	covidhgi2020C2v5alleurLeaveUKBB	-6.26280790159e-4	-0.00105514114088	4.93270870396e-4	0.204209742664	0.0324299634845	-0.0459247473656	-0.0773727872408	0.0817413813145	0.00227511135218	1050882	1050882
ALL_	Wuttke2019ckd	covidhgi2020A2v5alleur	2.12318545403e-4	5.81142584321e-4	3.35734801629e-4	0.527125812487	0.0834593919447	0.0306682353863	0.0839428206104	0.0219295273557	0.00218559160087	1043475	1043475
ALL_	Wuttke2019ckd	covidhgi2020B2v5alleur	7.03345116319e-4	7.05922101357e-4	3.01935601461e-4	0.0198350233902	0.0193878211102	0.121883506371	0.122330075153	0.0219033180522	0.00152032754439	1041030	1041030
ALL_	Wuttke2019ckd	covidhgi2020C2v5alleur	5.34968909473e-4	8.43671001386e-4	3.32604676468e-4	0.107742634869	0.0111948246416	0.075490540101	0.119052113935	0.0220451648976	0.00227802596213	1061246	1061246
ALL_	Wuttke2019ckd	covidhgi2020A2v5alleurLeaveUKBB	1.85497795415e-4	4.10920705121e-4	3.83682391502e-4	0.628764147378	0.284173104954	0.0236043273526	0.0522890680072	0.0219152519032	0.00281804406757	1042228	1042228
ALL_	Wuttke2019ckd	covidhgi2020B2v5alleurLeaveUKBB	6.66265889703e-4	9.09797678388e-4	3.56054940528e-4	0.0613111835537	0.0106121580983	0.101218904863	0.13821617777	0.0218646782471	0.00198165843444	1037571	1037571
ALL_	Wuttke2019ckd	covidhgi2020C2v5alleurLeaveUKBB	5.00133644336e-4	0.00137798564591	3.86183822711e-4	0.19529736808	3.59426010288e-4	0.0705638826421	0.194420068519	0.0220080679146	0.00228257620747	1056287	1056287
ALL_	Nikpay2015cad	covidhgi2020A2v5alleur	0.00151080017384	0.00168499847984	5.644239347e-4	0.00743485700856	0.00283261427112	0.16518719029	0.184233606368	0.0383788267073	0.00217956400085	1045662	1045662
ALL_	Nikpay2015cad	covidhgi2020B2v5alleur	0.0016095454048	0.00170966381106	4.94002215546e-4	0.00112131445274	5.38487967102e-4	0.210784222506	0.223895614305	0.0383732301802	0.00151950420357	1042903	1042903
ALL_	Nikpay2015cad	covidhgi2020C2v5alleur	0.00139021200468	4.04411025048e-4	4.62296806234e-4	0.00263679271892	0.381690060542	0.148285654594	0.0431361212336	0.038581356847	0.00227817086975	1062556	1062556
ALL_	Nikpay2015cad	covidhgi2020A2v5alleurLeaveUKBB	0.00159466719908	0.00227974477506	6.19227936929e-4	0.0100167444075	2.31781891367e-4	0.15359744044	0.21958372412	0.0383575339287	0.00281009813926	1044504	1044504
ALL_	Nikpay2015cad	covidhgi2020B2v5alleurLeaveUKBB	0.00133568727816	0.00174058706585	5.0826954342e-4	0.00859109130838	6.158515087e-4	0.153191724984	0.199630212447	0.0383617254324	0.00198171334279	1039295	1039295
ALL_	Nikpay2015cad	covidhgi2020C2v5alleurLeaveUKBB	6.76136646112e-4	-4.6913634761e-4	5.16432811929e-4	0.190451655964	0.363657945429	0.072108515387	-0.0500323798966	0.0385569510383	0.00228030614607	1057483	1057483
ALL_	Shah2020heartfailure	covidhgi2020A2v5alleur	7.87245536961e-4	3.39709281766e-4	2.20138091139e-4	3.48699483524e-4	0.122790874424	0.183210368027	0.0790582602409	0.00848315678775	0.00217652082276	1029415	1029415
ALL_	Shah2020heartfailure	covidhgi2020B2v5alleur	0.00120025477192	9.01029757733e-4	2.05860891751e-4	5.52891486463e-9	1.2038662329e-5	0.335589332043	0.251926492295	0.00846978702399	0.00151028218371	1027397	1027397
ALL_	Shah2020heartfailure	covidhgi2020C2v5alleur	0.00100717185122	5.4565869915e-4	2.23413472848e-4	6.54085751627e-6	0.0145911229667	0.229542528624	0.12435998625	0.00848335310781	0.00226941171103	1047785	1047785
ALL_	Shah2020heartfailure	covidhgi2020A2v5alleurLeaveUKBB	7.98116725446e-4	4.24483080709e-4	2.48219300124e-4	0.00130276789641	0.0872449579144	0.163453200465	0.0869335472783	0.00847786405193	0.00281228621928	1028128	1028128
ALL_	Shah2020heartfailure	covidhgi2020B2v5alleurLeaveUKBB	0.00106581440953	0.00105038874956	2.18242614141e-4	1.04154709737e-6	1.48725466712e-6	0.261309852136	0.257527883257	0.00845901741537	0.00196667088079	1024066	1024066
ALL_	Shah2020heartfailure	covidhgi2020C2v5alleurLeaveUKBB	6.68495868683e-4	5.71070717882e-4	2.28726643833e-4	0.00347027701268	0.0125341194689	0.152329156001	0.130129032276	0.00848161501885	0.00227066375537	1044125	1044125
ALL_	Olafsdottir2020asthma	covidhgi2020A2v5alleur	-2.47861534415e-4	-7.67125384783e-4	3.16131868135e-4	0.433013847355	0.0152410768201	-0.0308891921495	-0.0956012939614	0.0296129604632	0.00217431939855	1045217	1045217
ALL_	Olafsdottir2020asthma	covidhgi2020B2v5alleur	7.28126289471e-4	4.52816313702e-4	2.51247657292e-4	0.00375500175767	0.0715028119228	0.108696619235	0.0675976175365	0.029578478089	0.00151706967141	1042475	1042475
ALL_	Olafsdottir2020asthma	covidhgi2020C2v5alleur	2.7852709222e-4	-7.35160948623e-5	3.16801057169e-4	0.379300369047	0.816493271726	0.034039794807	-0.00898466559996	0.0296533413739	0.00225780996864	1062227	1062227
ALL_	Olafsdottir2020asthma	covidhgi2020A2v5alleurLeaveUKBB	-3.68044784962e-4	-8.22592238044e-4	3.74773559606e-4	0.326077305263	0.028170436409	-0.0404018522	-0.0902994727279	0.0295951447038	0.00280400199193	1043979	1043979
ALL_	Olafsdottir2020asthma	covidhgi2020B2v5alleurLeaveUKBB	3.29819267095e-4	4.48544268307e-4	3.23934581203e-4	0.308598941887	0.166151723177	0.0431468928247	0.0586784745544	0.0295425366601	0.00197790400363	1038857	1038857
ALL_	Olafsdottir2020asthma	covidhgi2020C2v5alleurLeaveUKBB	-2.30839937206e-4	-8.08171460475e-4	3.5208127193e-4	0.512053274334	0.0217095431741	-0.0282026393154	-0.0987375429083	0.0296327061767	0.00226084648327	1057156	1057156
ALL_	Allen2020ipf	covidhgi2020A2v5alleur	0.00717899727572	0.00579060532327	0.00203075818973	4.07572253153e-4	0.00435203380674	0.369030720905	0.297661522196	0.173609626175	0.00217986065071	1034937	1034937
ALL_	Allen2020ipf	covidhgi2020B2v5alleur	0.00748884383004	0.0073133297146800004	0.00177824292825	2.53823507696e-5	3.91106053804e-5	0.460783066834	0.449983812078	0.173680406177	0.00152084761151	1033606	1033606
ALL_	Allen2020ipf	covidhgi2020C2v5alleur	0.00401099704295	0.00456629696952	0.00184576107647	0.0297738660616	0.0133633188793	0.199970257907	0.22765501268	0.177184222246	0.00227064282009	1054029	1054029
ALL_	Allen2020ipf	covidhgi2020A2v5alleurLeaveUKBB	0.0078892236419500009	0.00640064274521	0.00220596985441	3.48483461356e-4	0.00371369381353	0.357458391788	0.290011231263	0.173560940409	0.00280650322852	1033720	1033720
ALL_	Allen2020ipf	covidhgi2020B2v5alleurLeaveUKBB	0.00723881820479	0.00737641281492	0.00172082724873	2.5925052711200002e-05	1.81469005939e-5	0.390134051291	0.397549673726	0.174087463414	0.00197760762207	1030416	1030416
ALL_	Allen2020ipf	covidhgi2020C2v5alleurLeaveUKBB	0.00280838259247	0.00287620692905	0.00203631550164	0.16784880285	0.157815610236	0.139944307536	0.14332405709	0.177194298485	0.00227275345257	1050309	1050309
ALL_	Linner2019risk	covidhgi2020A2v5alleur	0.00113461463075	7.64451130382e-4	4.18849270808e-4	0.00675096750577	0.0679825807824	0.103826333028	0.0699534057602	0.0546780656067	0.0021840802199	1042457	1042457
ALL_	Linner2019risk	covidhgi2020B2v5alleur	0.00142703068953	0.00131218762148	3.88432387834e-4	2.38951058044e-4	7.29720170781e-4	0.156619266182	0.14401502636	0.0546235542713	0.00151983450792	1039976	1039976
ALL_	Linner2019risk	covidhgi2020C2v5alleur	0.00200324565649	0.00204015370562	4.35904957875e-4	4.3150183325e-6	2.86494767103e-6	0.179430666218	0.182736519308	0.0547640734439	0.00227603709534	1060464	1060464
ALL_	Linner2019risk	covidhgi2020A2v5alleurLeaveUKBB	0.0010355764147	4.5013548787e-4	4.83768924573e-4	0.0323028629436	0.352124562795	0.0834644370509	0.0362796067568	0.0546216423646	0.00281836093304	1041131	1041131
ALL_	Linner2019risk	covidhgi2020B2v5alleurLeaveUKBB	9.67293797742e-4	0.00122263152195	5.14975736581e-4	0.0603361883149	0.0175892296033	0.0930737821877	0.117642582052	0.0545042924568	0.00198167018378	1036410	1036410
ALL_	Linner2019risk	covidhgi2020C2v5alleurLeaveUKBB	0.00134253814853	0.00144133647909	4.53057341582e-4	0.0030437433935	0.00146587614155	0.120201774909	0.12904750842	0.0547085242373	0.0022802187333	1055760	1055760
ALL_	Demontis2018adhd	covidhgi2020A2v5alleur	0.00412866134885	0.00549273433396	0.00104175665487	7.3960293563e-5	1.34526889202e-7	0.175290511728	0.233204937589	0.264795224822	0.00209503632005	996724	996724
ALL_	Demontis2018adhd	covidhgi2020B2v5alleur	0.00520298415632	0.00480349353179	9.47047609657e-4	3.93154828612e-8	3.93507726724e-7	0.263202647517	0.242993669962	0.264824179629	0.00147559394447	994918	994918
ALL_	Demontis2018adhd	covidhgi2020C2v5alleur	0.00463610330728	0.00365676094338	9.44522512632e-4	9.18179650408e-7	1.08147906099e-4	0.193177156407	0.152369917985	0.264323875785	0.00217900525787	1013184	1013184
ALL_	Demontis2018adhd	covidhgi2020A2v5alleurLeaveUKBB	0.00367869993974	0.0050606485779	0.00111267095536	9.45744340782e-4	5.41070412401e-6	0.137603082229	0.189295363526	0.264669826596	0.00270039921876	996321	996321
ALL_	Demontis2018adhd	covidhgi2020B2v5alleurLeaveUKBB	0.00402873593974	0.00448336636858	0.00101598934785	7.32935975525e-5	1.02038274246e-5	0.179117140585	0.199329957622	0.264605136941	0.00191189941082	993136	993136
ALL_	Demontis2018adhd	covidhgi2020C2v5alleurLeaveUKBB	0.00178938635564	0.00194903052523	0.00106304150306	0.092322746965	0.0667360857056	0.074700768171	0.0813653669399	0.264192635549	0.00217188787061	1008955	1008955
ALL_	Grove2019asd	covidhgi2020A2v5alleur	-0.0018806257699	-0.00153330370365	0.0010773561781	0.0808816402572	0.154675390485	-0.0886559098726	-0.0722825546339	0.207372495267	0.0021698925546	1037928	1037928
ALL_	Grove2019asd	covidhgi2020B2v5alleur	-2.72273831384e-4	-0.00198953714554	0.00100914013513	0.787308158642	0.0486647462581	-0.015354436297	-0.112196685251	0.207278605841	0.00151701394353	1035705	1035705
ALL_	Grove2019asd	covidhgi2020C2v5alleur	-0.00179553420248	-0.00127952677057	0.00104475566496	0.0856842464681	0.220683040268	-0.0829766667999	-0.0591305174565	0.207595406638	0.00225557698449	1055105	1055105
ALL_	Grove2019asd	covidhgi2020A2v5alleurLeaveUKBB	-0.0028294375012	-0.00299027615275	0.00117459147743	0.0160020218462	0.0109027323735	-0.117516067256	-0.124196238061	0.207335237511	0.002795970558	1037207	1037207
ALL_	Grove2019asd	covidhgi2020B2v5alleurLeaveUKBB	-9.97049935576e-4	-0.00414035654437	0.0011483891571	0.385276051449	3.11720281824e-4	-0.0493451889715	-0.204911177265	0.207080322277	0.00197153891778	1032947	1032947
ALL_	Grove2019asd	covidhgi2020C2v5alleurLeaveUKBB	-0.00208652472314	-0.00210493705804	0.00119574808806	0.0809929763447	0.0783482105612	-0.0963788965474	-0.0972293827653	0.207401396506	0.00225980775299	1050465	1050465
ALL_	Ripke2014scz	covidhgi2020A2v5alleur	-1.93966514847e-4	-2.37369652682e-4	0.00109198231236	0.859015219228	0.827916114275	-0.00581951502188	-0.00712172542053	0.509344120942	0.00218106515892	1045876	1045876
ALL_	Ripke2014scz	covidhgi2020B2v5alleur	0.00149913951855	0.00113941298958	0.00104193222508	0.150205174586	0.274149017388	0.0538962131984	0.0409635291764	0.508937011059	0.00152020993292	1043086	1043086
ALL_	Ripke2014scz	covidhgi2020C2v5alleur	5.9508051193e-4	-9.28303471629e-4	0.0011705729525	0.611196079874	0.42775835192	0.0174694746134	-0.0272517308264	0.509375641702	0.00227799934445	1062730	1062730
ALL_	Ripke2014scz	covidhgi2020A2v5alleurLeaveUKBB	-5.28401718692e-4	-4.30176445465e-4	0.00126912771303	0.677153682205	0.734644068643	-0.0139708843224	-0.0113738187163	0.509011558238	0.00281030208447	1044693	1044693
ALL_	Ripke2014scz	covidhgi2020B2v5alleurLeaveUKBB	0.00193153609616	0.00206128494726	0.0013081206434300001	0.139790036635	0.115080989671	0.0608538174078	0.0649416068669	0.508327518216	0.00198192119556	1039455	1039455
ALL_	Ripke2014scz	covidhgi2020C2v5alleurLeaveUKBB	4.24756541385e-4	-2.66632728205e-4	0.00122343489903	0.728453385391	0.827477563426	0.0124645818548	-0.00782440090282	0.509124290695	0.00228087195771	1057648	1057648
ALL_	Stahl2019bip	covidhgi2020A2v5alleur	-0.00178418147313	-0.00225698642275	0.00114451459076	0.119020530693	0.0486092424829	-0.0652659448903	-0.0825613053962	0.35989302371	0.00207649726143	541882	541882
ALL_	Stahl2019bip	covidhgi2020B2v5alleur	0.0012498345942	-2.92196228503e-4	9.56891613957e-4	0.19150488788	0.760092138147	0.054754538558	-0.0128009496091	0.359600261567	0.0014489214343	540612	540612
ALL_	Stahl2019bip	covidhgi2020C2v5alleur	4.22125467446e-4	-0.00281285084025	0.00101196112024	0.67657889554	0.00544252787657	0.0150664556455	-0.100395962079	0.36039245736	0.00217813714459	549969	549969
ALL_	Stahl2019bip	covidhgi2020A2v5alleurLeaveUKBB	-0.00264896968144	-0.00325900931042	0.00127803444016	0.0382011042169	0.010771772409	-0.0854951889708	-0.105184147181	0.359637180057	0.00266935317832	541371	541371
ALL_	Stahl2019bip	covidhgi2020B2v5alleurLeaveUKBB	5.20263869742e-4	-8.26619442908e-4	0.00103736655546	0.616002632018	0.425541566165	0.0199559437467	-0.0317069319282	0.359177140338	0.00189231792539	538831	538831
ALL_	Stahl2019bip	covidhgi2020C2v5alleurLeaveUKBB	0.00115355137942	-0.00173224361853	0.0011474347711	0.314737646393	0.131128591566	0.0413301669123	-0.06206391771	0.360174653983	0.00216285009377	547286	547286
